"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000097073.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000099389.1",0.961354048424336,-0.410159173957924,0.937488688645927,-0.437508397621674,0.661742687274457,0.984745990032404
"ENSMUSG00000095772.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103967.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102533.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000079427.10",0,NA,NA,NA,NA,NA
"ENSMUSG00000074149.9",0.804764157021466,0.650766139862221,1.04611178206366,0.622080881814043,0.533888685452253,0.984745990032404
"ENSMUSG00000099974.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103165.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000077258.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103837.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101698.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000067399.10",10.9735214360502,0.0729853340374589,0.304711773527713,0.239522527116337,0.810700430645665,0.984745990032404
"ENSMUSG00000097177.8",0.103585628622274,-0.808899027944023,2.86278216456538,-0.282556960832131,0.777516476579607,0.984745990032404
"ENSMUSG00000101865.1",2.839752903299,0.358419459279659,0.514820057097588,0.696203371135787,0.486301476789525,0.984745990032404
"ENSMUSG00000096191.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000097677.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099930.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000077554.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102037.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103581.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103336.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000096473.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100602.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000079162.8",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000074146.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000077465.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000089929.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100838.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000066442.17",0.140670354034247,-0.0875605181058662,2.60874942619248,-0.0335641734030633,0.973224691643894,0.984745990032404
"ENSMUSG00000103247.1",0.13457854802442,-0.0875603034694953,2.64379347298268,-0.0331191919354849,0.973579538193225,0.984745990032404
"ENSMUSG00000111806.1",0.0515990262282025,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000039313.14",0.054915132568737,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000111274.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111569.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032353.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000047606.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000100523.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000065596.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000098727.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000098627.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000032356.12",0,NA,NA,NA,NA,NA
"ENSMUSG00000088976.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100060.1",0.0676318742427935,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000032359.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000062270.14",1.56402883908267,-0.612153621472035,0.710257598288345,-0.861875498336475,0.388756033290372,0.984745990032404
"ENSMUSG00000096647.2",0.0676318742427935,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000104263.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032363.15",3.95453144184692,0.500497594615453,0.438867548066197,1.14042971921897,0.254107317253296,0.984745990032404
"ENSMUSG00000037410.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000081520.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111666.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000084652.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000065881.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099366.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101938.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100663.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099512.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103547.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102076.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099406.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000056904.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000103938.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100568.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102814.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111210.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104286.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102568.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101608.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102406.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032368.14",0.06546129735879,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000036972.14",0.528072278038654,0.242279500908538,1.18252178721424,0.204883752272586,0.837662949750591,0.984745990032404
"ENSMUSG00000102803.1",0.121136285421915,-0.0875597682047289,2.72922740361524,-0.0320822545196284,0.974406454967519,0.984745990032404
"ENSMUSG00000100341.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104216.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000087871.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000109896.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095654.2",0.119230900470996,-0.0875596840658333,2.74241480246537,-0.031927950500821,0.974529508721916,0.984745990032404
"ENSMUSG00000032369.13",0.397928846158666,2.11492718143539,1.54284903208469,1.37079334235166,0.170439386938097,0.984745990032404
"ENSMUSG00000098766.1",0.0515990262282025,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000032372.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000101370.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000074139.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000082623.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032377.8",0.0515990262282025,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000077400.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103622.1",0.598665760855607,1.00473392407749,1.26600460173745,0.793625807282694,0.427413303871531,0.984745990032404
"ENSMUSG00000099610.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032374.14",0.051986602394071,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000101357.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101822.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101734.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099823.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101309.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100294.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000098171.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111630.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111352.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000064889.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101949.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099359.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000045414.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000111019.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000089551.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101595.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000031129.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000089709.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000098251.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111087.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000033350.7",0.10403806951257,0.633781542660198,3.06038250977364,0.20709226400169,0.835937803575749,0.984745990032404
"ENSMUSG00000103755.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101281.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101459.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032407.14",0.175442136390472,-0.448235558786443,2.08785173532434,-0.214687447007252,0.830011010225618,0.984745990032404
"ENSMUSG00000101037.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000110827.1",0.06546129735879,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000064225.6",0.0646690879955103,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000086585.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101936.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000065346.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000086248.2",0.140670354034247,-0.0875605181058662,2.60874942619248,-0.0335641734030633,0.973224691643894,0.984745990032404
"ENSMUSG00000015354.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000100825.1",0.398596460332307,-0.797188982244351,1.4398816095895,-0.553648978454293,0.579819099439018,0.984745990032404
"ENSMUSG00000032839.13",0.208946698487033,-1.169580090718,1.99278515381243,-0.586907268192189,0.557265988120472,0.984745990032404
"ENSMUSG00000049493.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000096655.2",0.297471821231036,1.02020816836488,1.49807011925648,0.68101496401999,0.495862021920178,0.984745990032404
"ENSMUSG00000032409.15",0.845741192526305,-0.251050089475902,0.98964591653934,-0.253676678982106,0.799745352301046,0.984745990032404
"ENSMUSG00000089085.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000097777.7",10.7131289973605,-0.602517844011973,0.292542876389907,-2.0595881583147,0.0394379292386774,0.984745990032404
"ENSMUSG00000032410.13",0.0520190347562848,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000101867.1",2.53203023708091,0.0967471443602097,0.561215938792176,0.172388447427963,0.863132153837588,0.984745990032404
"ENSMUSG00000100931.1",0.0714138981964749,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000103507.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000041440.18",0,NA,NA,NA,NA,NA
"ENSMUSG00000032411.15",0.12760029226694,-0.808901048799133,2.6866717748743,-0.301079222391049,0.763354084490355,0.984745990032404
"ENSMUSG00000103611.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100382.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032412.8",0.249302231563697,-0.0875656264971463,1.69358560867698,-0.0517042811703816,0.958764325924038,0.984745990032404
"ENSMUSG00000118397.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000056418.3",0.202336492914055,0.273108848998341,2.38069684296941,0.114718028801053,0.908668623355829,0.984745990032404
"ENSMUSG00000051234.6",0.06546129735879,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000099564.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000099049.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101615.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032413.12",0.0714138981964749,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000084701.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100522.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000040433.16",1.66901724846244,0.118144718731231,0.677968861683832,0.174262750707756,0.861658971921891,0.984745990032404
"ENSMUSG00000102097.1",0.0646690879955103,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000101581.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000100383.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100922.1",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000043587.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000062933.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000101209.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000046997.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000085541.1",0.189260074425457,0.994451668777171,2.04603448248951,0.486038567427843,0.626939821607385,0.984745990032404
"ENSMUSG00000101376.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101365.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032449.13",0.323686995514414,-0.0875666236190478,1.50744535828898,-0.0580894180591991,0.953677403326132,0.984745990032404
"ENSMUSG00000084911.1",8.43904928024255,-0.4052595276777,0.296192560878824,-1.36822993283581,0.171240114941257,0.984745990032404
"ENSMUSG00000101502.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101000.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101953.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099444.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104167.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032451.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000087167.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000077208.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032452.12",0.0515990262282025,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000104462.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000090255.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000046995.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000032456.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000101452.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000046402.10",0,NA,NA,NA,NA,NA
"ENSMUSG00000032454.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000103579.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000051074.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000032458.6",0.522042029636456,1.38506455821501,1.27132858077032,1.08946229886201,0.2759500716526,0.984745990032404
"ENSMUSG00000111777.1",0.482322698220129,0.0915694778884588,1.44837494827503,0.0632222188028836,0.949589552123592,0.984745990032404
"ENSMUSG00000032459.9",2.33279586709196,-0.554277839711729,0.561895400114928,-0.986443098837183,0.323915724585413,0.984745990032404
"ENSMUSG00000102861.1",3.3583346655594,-0.0590085621088096,0.463750905446419,-0.127241934011981,0.898748916554193,0.984745990032404
"ENSMUSG00000098939.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102458.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102013.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102889.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103276.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103949.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000091080.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000063058.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000090470.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000100839.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000110788.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000074123.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111411.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101240.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000097072.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000050397.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000032463.10",0.0520190347562848,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000044860.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000032462.14",0.177894651346052,0.273108010554353,2.0799715095819,0.131303726659819,0.895535043868453,0.984745990032404
"ENSMUSG00000101498.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000096316.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000103638.1",0.851309687865606,-1.44161460217624,1.05153133948515,-1.37096684429975,0.170385291959699,0.984745990032404
"ENSMUSG00000056267.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000111651.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111383.1",0.0809588300542249,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000100281.1",2.35034424868958,-0.00483431180670975,0.568521394889191,-0.00850330673597957,0.993215424600863,0.995939753001444
"ENSMUSG00000103857.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000037681.13",0.863774640173187,-0.243001934894335,0.97639914863726,-0.248875611202127,0.803457001271712,0.984745990032404
"ENSMUSG00000103452.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100123.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032470.17",1.30775799282813,-0.542179083709258,0.80886422509346,-0.670296777739938,0.502668620826159,0.984745990032404
"ENSMUSG00000046242.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000032468.11",0.158953202081307,0.273109380909768,2.55317975792599,0.106968332355737,0.914814102694283,0.984745990032404
"ENSMUSG00000032469.12",0.136448017631928,-0.0875603710210578,2.63281451663993,-0.0332573261305186,0.97346938373388,0.984745990032404
"ENSMUSG00000037953.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000037784.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000032473.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000089655.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000077215.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000110929.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000053747.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000077495.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099631.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101584.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000103407.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101042.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111258.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100122.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101287.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000044244.18",0,NA,NA,NA,NA,NA
"ENSMUSG00000032475.15",0.06546129735879,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000100176.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000070287.3",3.14989794547825,-0.0749291709100889,0.489427029412315,-0.153095694367475,0.87832281124931,0.984745990032404
"ENSMUSG00000037286.15",0.051986602394071,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000111164.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000086225.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103657.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104272.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103624.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032527.13",0.498978315422797,0.241175931425314,1.19100106436213,0.20249850200972,0.839527029376938,0.984745990032404
"ENSMUSG00000100563.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000066415.4",8.50155360866607,-0.0655053630555531,0.365825308105929,-0.17906186806678,0.857889122915328,0.984745990032404
"ENSMUSG00000104383.1",0.0691172506656303,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000043154.15",1.1388939276954,0.107452687773848,0.905428521357309,0.118676058064493,0.905532005372243,0.984745990032404
"ENSMUSG00000104392.1",0.601051268439996,0.488796185476711,1.22002008550071,0.400646015000731,0.688680762214095,0.984745990032404
"ENSMUSG00000103672.1",13.330044990718,0.54544183494579,0.240549570669218,2.26748205547967,0.023360793881752,0.984745990032404
"ENSMUSG00000104061.1",0.751654723180146,1.09034203469764,1.10199775548661,0.989423099338501,0.322456177454806,0.984745990032404
"ENSMUSG00000102452.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104094.1",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000077393.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101001.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099947.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101941.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000096166.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101550.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000061486.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000111696.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111269.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111672.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100807.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000057710.7",1.95087837782875,0.0643448594574457,0.76363780031409,0.0842609669544648,0.932848945853659,0.984745990032404
"ENSMUSG00000104282.1",0.0520190347562848,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000032537.15",0.148590704297018,-0.0875607752501797,2.56613496561503,-0.0341216562743004,0.972780139329101,0.984745990032404
"ENSMUSG00000103026.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104041.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000065107.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101648.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102963.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102702.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000098521.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000088138.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111859.1",0.0714138981964749,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000035606.8",0.581951719194823,-0.150423385413501,1.22706823139322,-0.122587629249198,0.902433650980825,0.984745990032404
"ENSMUSG00000088324.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101563.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102126.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100279.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000110739.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032534.18",35.787646370131,-0.147001457926151,0.202257035352838,-0.726805164872047,0.467345318673601,0.984745990032404
"ENSMUSG00000035048.13",2.78110033356591,0.0769950778171288,0.543620644577013,0.141633837097997,0.887369238210016,0.984745990032404
"ENSMUSG00000099491.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102200.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032531.15",0.150657897162275,-0.448234988259402,2.17550394757609,-0.206037313220607,0.836761764814816,0.984745990032404
"ENSMUSG00000093812.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102204.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000110884.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111395.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032547.12",0.167348486555999,-0.448235387330032,2.11457514662092,-0.211974205809763,0.832127157830028,0.984745990032404
"ENSMUSG00000110877.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032548.14",0.271704280902518,-0.0875657349103766,1.66079713838577,-0.0527251239097672,0.957950920878313,0.984745990032404
"ENSMUSG00000084539.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000065466.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000077438.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000110765.1",0.10651415879694,-0.808899314976822,2.83843414397988,-0.284980828846229,0.775658829554676,0.984745990032404
"ENSMUSG00000032549.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000102461.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032553.14",0.184890728090486,-0.448235743810116,2.05862457947404,-0.217735544537526,0.827635167495426,0.984745990032404
"ENSMUSG00000032554.15",0.140531148862105,-0.808901893628412,2.6095272024358,-0.309980249630416,0.756575975624003,0.984745990032404
"ENSMUSG00000033688.10",0,NA,NA,NA,NA,NA
"ENSMUSG00000032555.10",0,NA,NA,NA,NA,NA
"ENSMUSG00000032803.15",0.838450091915679,0.704176044014069,1.0827931480808,0.650332933175824,0.51547718845702,0.984745990032404
"ENSMUSG00000101419.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000111399.1",0.323611983508112,1.02355985438774,1.63649755808056,0.625457611796416,0.531670760392944,0.984745990032404
"ENSMUSG00000086236.9",0.736043179139004,1.56991512336754,1.21765496246731,1.28929390653199,0.197295928591071,0.984745990032404
"ENSMUSG00000032556.11",0.388823150689675,0.19406735491333,1.64588571908598,0.117910589212174,0.906138502803498,0.984745990032404
"ENSMUSG00000085168.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000042757.16",0.131860649789666,-0.087560202442367,2.66012855440647,-0.0329157785616505,0.973741750141259,0.984745990032404
"ENSMUSG00000111278.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000089497.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102257.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099616.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102441.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100266.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000099722.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000111035.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032558.19",0,NA,NA,NA,NA,NA
"ENSMUSG00000101152.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103062.1",0.423394309197042,-0.429726180144135,1.27498007434306,-0.337045408623779,0.73608266955262,0.984745990032404
"ENSMUSG00000032557.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000104268.1",0.486389507155385,-0.721599939618719,1.24284781583107,-0.580602009696736,0.561508717497536,0.984745990032404
"ENSMUSG00000090150.10",1.91261829929088,0.386218381122896,0.627005254918573,0.615973116801155,0.537912262783328,0.984745990032404
"ENSMUSG00000079355.5",160.458025353594,0.044039268543056,0.11703613472936,0.37628779047509,0.70670295524324,0.984745990032404
"ENSMUSG00000111039.1",0.0676318742427935,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000111218.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032560.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000099773.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104040.1",3.19052905349796,-0.475927827830775,0.513381874651114,-0.927044469877726,0.353903445761312,0.984745990032404
"ENSMUSG00000032561.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000100346.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000099599.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000089406.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000089116.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000032564.16",0,NA,NA,NA,NA,NA
"ENSMUSG00000088204.1",0,NA,NA,NA,NA,NA
